2024-03-15 23:42:24.293993;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;0;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '828107'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:42:54.427991;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;1;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '212405'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:43:24.445759;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;2;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '782696'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:43:54.465757;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;3;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '866570'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:44:24.485844;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;4;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '781428'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:44:54.501956;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;5;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '850496'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:45:24.514231;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;6;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '775713'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:45:54.534576;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;7;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '460921'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:46:24.565525;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;8;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '419236'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:46:54.601500;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;9;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '816300'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:47:24.618976;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;10;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '716482'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:47:54.636051;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;11;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '402870'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:48:24.650290;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;12;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '465495'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:48:54.672880;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;13;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '671531'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:49:24.690699;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;14;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '238269'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:49:54.703911;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;15;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '270744'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:50:24.721713;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;16;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '433015'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:50:54.739285;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;17;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '933093'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:51:24.753069;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;18;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '729921'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:51:54.775735;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;19;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '868157'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:52:24.790861;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;20;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '805428'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:52:54.808332;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;21;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '694023'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:53:24.829145;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;22;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '632754'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:53:54.842886;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;23;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '140710'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:54:24.859297;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;24;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '912398'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:54:54.877400;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;25;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '376848'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:55:24.891795;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;26;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '564198'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:55:54.922609;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;27;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '309874'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:56:24.944680;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;28;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '237362'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:56:54.963590;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;29;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '447449'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:57:24.981774;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;30;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '843920'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:57:55.003985;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;31;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '135722'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:58:25.019669;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;32;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '643314'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:58:55.047077;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;33;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '600352'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:59:25.079007;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;34;{'username': 'maria@gmail.com', 'password': 'Password1!', 'code': '751651'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-15 23:59:55.092028;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;35;{'username': 'robert@gmail.com', 'password': 'Password1!', 'code': '123706'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-16 00:00:25.107849;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;36;{'username': 'dgamez@gmail.com', 'password': 'Password1!', 'code': '841001'};{'message': 'Invalid code!'};status_code;401;401;1
2024-03-16 00:00:55.129598;experimento_confidencialidad_002_login_contrasenia_correcta_codigo2fa_expirado;confidencialidad;37;{'username': 'jhon@gmail.com', 'password': 'Password1!', 'code': '410791'};{'message': 'Invalid code!'};status_code;401;401;1
